2023-12-14 15:26:32,721 [INFO] Connection established with ('127.0.0.1', 55757)
2023-12-14 15:26:36,146 [INFO] Connection established with ('127.0.0.1', 55759)
2023-12-14 15:26:36,148 [INFO] Network Game Program started.
2023-12-14 15:26:42,770 [INFO] Received coordinates: 270.0; 430.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,787 [INFO] Received coordinates: 270.0; 435.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,803 [INFO] Received coordinates: 270.0; 440.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,820 [INFO] Received coordinates: 270.0; 445.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,837 [INFO] Received coordinates: 270.0; 450.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,854 [INFO] Received coordinates: 270.0; 455.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,870 [INFO] Received coordinates: 270.0; 460.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,886 [INFO] Received coordinates: 270.0; 465.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,903 [INFO] Received coordinates: 270.0; 470.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,921 [INFO] Received coordinates: 270.0; 475.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,936 [INFO] Received coordinates: 270.0; 480.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,953 [INFO] Received coordinates: 270.0; 485.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,970 [INFO] Received coordinates: 270.0; 490.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,986 [INFO] Received coordinates: 270.0; 495.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,002 [INFO] Received coordinates: 270.0; 500.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,018 [INFO] Received coordinates: 270.0; 505.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,035 [INFO] Received coordinates: 270.0; 510.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,152 [INFO] Received coordinates: 270.0; 505.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,168 [INFO] Received coordinates: 270.0; 500.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,186 [INFO] Received coordinates: 270.0; 495.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,203 [INFO] Received coordinates: 270.0; 490.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,218 [INFO] Received coordinates: 270.0; 485.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,235 [INFO] Received coordinates: 270.0; 480.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,251 [INFO] Received coordinates: 270.0; 475.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,267 [INFO] Received coordinates: 270.0; 470.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,283 [INFO] Received coordinates: 270.0; 465.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,300 [INFO] Received coordinates: 270.0; 460.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,317 [INFO] Received coordinates: 270.0; 455.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,333 [INFO] Received coordinates: 270.0; 450.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,349 [INFO] Received coordinates: 270.0; 445.0 from ('127.0.0.1', 55759)
